Station,Zip,Location,ann-tmin-prbfst-t24Fp50.txt,ann-tmin-prbfst-t24Fp60.txt,ann-tmin-prbfst-t24Fp70.txt,ann-tmin-prbfst-t24Fp80.txt,ann-tmin-prbfst-t24Fp90.txt,ann-tmin-prbfst-t28Fp50.txt,ann-tmin-prbfst-t28Fp60.txt,ann-tmin-prbfst-t28Fp70.txt,ann-tmin-prbfst-t28Fp80.txt,ann-tmin-prbfst-t28Fp90.txt,ann-tmin-prbfst-t32Fp50.txt,ann-tmin-prbfst-t32Fp60.txt,ann-tmin-prbfst-t32Fp70.txt,ann-tmin-prbfst-t32Fp80.txt,ann-tmin-prbfst-t32Fp90.txt,ann-tmin-prblst-t24Fp50.txt,ann-tmin-prblst-t24Fp60.txt,ann-tmin-prblst-t24Fp70.txt,ann-tmin-prblst-t24Fp80.txt,ann-tmin-prblst-t24Fp90.txt,ann-tmin-prblst-t28Fp50.txt,ann-tmin-prblst-t28Fp60.txt,ann-tmin-prblst-t28Fp70.txt,ann-tmin-prblst-t28Fp80.txt,ann-tmin-prblst-t28Fp90.txt,ann-tmin-prblst-t32Fp50.txt,ann-tmin-prblst-t32Fp60.txt,ann-tmin-prblst-t32Fp70.txt,ann-tmin-prblst-t32Fp80.txt,ann-tmin-prblst-t32Fp90.txt
USC00246902,59469,Raynesford,10/09C,10/13C,10/17C,10/21C,10/27C,09/30C,10/02C,10/05C,10/10C,10/15C,09/20C,09/22C,09/26C,09/29C,10/04C,04/28C,04/25C,04/21C,04/17C,04/10C,05/09C,05/06C,05/03C,04/30C,04/25C,05/25C,05/21C,05/18C,05/14C,05/09C
USC00246918,59068,Red Lodge,10/05R,10/08R,10/12R,10/17R,10/21R,09/26R,09/29R,10/01R,10/05R,10/10R,09/16R,09/19R,09/22R,09/25R,09/30R,05/05R,05/02R,04/30R,04/26R,04/21R,05/20R,05/16R,05/13R,05/08R,05/03R,06/03R,06/01R,05/29R,05/24R,05/19R
USC00247034,59332,Hammond,10/06S,10/10S,10/14S,10/18S,10/22S,09/28S,09/30S,10/03S,10/06S,10/12S,09/19S,09/22S,09/24S,09/28S,10/02S,04/27S,04/25S,04/22S,04/18S,04/12S,05/07S,05/04S,05/02S,04/29S,04/24S,05/19S,05/16S,05/13S,05/10S,05/05S
USC00247214,59072,Roundup,10/15S,10/18S,10/21S,10/25S,10/29S,10/04S,10/06S,10/10S,10/14S,10/18S,09/25S,09/27S,09/30S,10/02S,10/06S,04/19S,04/16S,04/12S,04/08S,04/04S,05/01S,04/29S,04/26S,04/23S,04/18S,05/14S,05/11S,05/08S,05/05S,04/30S
USC00247228,59471,Roy,10/08R,10/12R,10/15R,10/18R,10/23R,09/30R,10/02R,10/05R,10/08R,10/13R,09/21R,09/23R,09/26R,09/29R,10/03R,04/24R,04/21R,04/18R,04/14R,04/09R,05/04R,05/02R,04/30R,04/26R,04/21R,05/16R,05/14R,05/11R,05/08R,05/04R
USC00247234,59471,Roy,10/09R,10/12R,10/15R,10/18R,10/22R,09/30R,10/02R,10/04R,10/08R,10/12R,09/22R,09/24R,09/26R,09/29R,10/02R,04/21R,04/18R,04/14R,04/11R,04/06R,05/01R,04/29R,04/26R,04/23R,04/19R,05/13R,05/10R,05/07R,05/04R,04/30R
USC00247250,59530,Inverness,10/08R,10/12R,10/16R,10/20R,10/24R,09/29R,10/02R,10/04R,10/08R,10/13R,09/21R,09/23R,09/26R,09/29R,10/02R,04/23R,04/20R,04/16R,04/12R,04/08R,05/02R,04/30R,04/28R,04/24R,04/20R,05/14R,05/11R,05/08R,05/05R,05/01R
USC00247263,59074,Ryegate,10/03S,10/06S,10/09S,10/13S,10/18S,09/26S,09/28S,10/01S,10/03S,10/08S,09/16S,09/19S,09/21S,09/24S,09/29S,05/01S,04/29S,04/26S,04/22S,04/18S,05/13S,05/10S,05/07S,05/04S,05/01S,05/28S,05/25S,05/22S,05/18S,05/14S
USC00247265,59261,Saco,10/05R,10/08R,10/11R,10/15R,10/20R,09/27R,09/29R,10/01R,10/04R,10/09R,09/19R,09/21R,09/23R,09/26R,09/30R,04/26R,04/23R,04/21R,04/17R,04/12R,05/05R,05/03R,04/30R,04/28R,04/23R,05/15R,05/13R,05/11R,05/08R,05/03R
USC00247286,59865,Saint Ignatius,10/19S,10/22S,10/25S,10/29S,11/03S,10/06S,10/08S,10/11S,10/15S,10/20S,09/27S,09/29S,10/01S,10/04S,10/07S,04/14S,04/09S,04/04S,03/31S,03/25S,05/04S,05/01S,04/28S,04/23S,04/17S,05/19S,05/16S,05/12S,05/08S,05/04S
USC00247318,59866,Saint Regis,10/05S,10/08S,10/14S,10/20S,10/27S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,04/30S,04/27S,04/24S,04/17S,04/06S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S
USC00247382,59262,Savage,10/12S,10/15S,10/18S,10/21S,10/26S,10/02S,10/05S,10/08S,10/11S,10/15S,09/24S,09/27S,09/29S,10/01S,10/05S,04/22S,04/19S,04/16S,04/12S,04/07S,05/02S,04/30S,04/27S,04/24S,04/20S,05/12S,05/09S,05/07S,05/04S,04/30S
USC00247425,59263,Scobey,09/24R,09/27R,09/29R,10/02R,10/07R,09/16R,09/18R,09/21R,09/23R,09/28R,-4444R,-4444R,-4444R,-4444R,-4444R,05/05R,05/02R,04/30R,04/27R,04/22R,05/16R,05/13R,05/10R,05/06R,05/02R,-4444R,-4444R,-4444R,-4444R,-4444R
USC00247448,59823,Bonner,10/05S,10/08S,10/12S,10/16S,10/21S,09/22S,09/25S,09/28S,10/01S,10/05S,-4444S,-4444S,-4444S,-4444S,-4444S,05/03S,05/01S,04/28S,04/25S,04/19S,05/21S,05/18S,05/15S,05/11S,05/06S,-4444S,-4444S,-4444S,-4444S,-4444S
USC00247500,59474,Shelby,10/06R,10/08R,10/11R,10/15R,10/19R,09/28R,09/30R,10/02R,10/05R,10/09R,09/17R,09/20R,09/23R,09/26R,09/30R,04/28R,04/24R,04/21R,04/17R,04/12R,05/08R,05/05R,05/02R,04/30R,04/25R,05/21R,05/18R,05/14R,05/11R,05/07R
USC00247560,59270,Sidney,10/14S,10/17S,10/20S,10/23S,10/28S,10/04S,10/07S,10/10S,10/14S,10/18S,09/26S,09/28S,09/30S,10/03S,10/07S,04/20S,04/17S,04/14S,04/10S,04/05S,05/01S,04/28S,04/26S,04/22S,04/17S,05/10S,05/08S,05/05S,05/02S,04/29S
USC00247620,59501,Havre,09/29S,10/01S,10/04S,10/07S,10/12S,09/20S,09/23S,09/25S,09/29S,10/02S,09/11S,09/13S,09/16S,09/19S,09/23S,05/03S,05/01S,04/28S,04/24S,04/19S,05/15S,05/12S,05/09S,05/05S,05/02S,05/27S,05/24S,05/21S,05/18S,05/13S
USC00247740,59062,Otter,10/02S,10/05S,10/07S,10/11S,10/17S,09/24S,09/26S,09/29S,10/02S,10/06S,09/15S,09/17S,09/20S,09/23S,09/27S,05/06S,05/03S,05/01S,04/28S,04/23S,05/18S,05/15S,05/13S,05/09S,05/05S,06/01S,05/30S,05/26S,05/22S,05/17S
USC00247864,59479,Stanford,10/08S,10/11S,10/15S,10/19S,10/24S,09/30S,10/02S,10/05S,10/09S,10/14S,09/20S,09/23S,09/26S,09/29S,10/03S,04/29S,04/26S,04/22S,04/18S,04/13S,05/11S,05/08S,05/05S,05/02S,04/28S,05/26S,05/23S,05/19S,05/16S,05/11S
USC00247964,59871,Sula,09/20S,09/23S,09/26S,09/29S,10/03S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,05/14S,05/11S,05/08S,05/05S,05/01S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S
USC00247996,59482,Sunburst,10/12R,10/15R,10/18R,10/22R,10/27R,10/02R,10/04R,10/07R,10/11R,10/16R,09/22R,09/24R,09/27R,10/01R,10/05R,04/25R,04/21R,04/17R,04/13R,04/08R,05/07R,05/04R,05/02R,04/29R,04/22R,05/20R,05/18R,05/14R,05/11R,05/06R
USC00248021,59483,Sun River,10/04S,10/06S,10/10S,10/15S,10/20S,09/25S,09/28S,10/01S,10/03S,10/08S,09/14S,09/17S,09/20S,09/23S,09/28S,05/02S,04/29S,04/26S,04/22S,04/16S,05/13S,05/11S,05/08S,05/04S,04/30S,05/29S,05/25S,05/22S,05/19S,05/14S
USC00248093,59484,Sweet Grass,10/07R,10/11R,10/14R,10/18R,10/23R,09/30R,10/01R,10/04R,10/07R,10/12R,-4444R,-4444R,-4444R,-4444R,-4444R,04/29R,04/25R,04/21R,04/15R,04/09R,05/09R,05/06R,05/03R,04/30R,04/24R,-4444R,-4444R,-4444R,-4444R,-4444R
USC00248169,59349,Terry,10/03S,10/06S,10/09S,10/13S,10/18S,09/25S,09/28S,09/30S,10/03S,10/07S,09/17S,09/19S,09/21S,09/24S,09/28S,05/02S,04/30S,04/27S,04/23S,04/19S,05/13S,05/10S,05/07S,05/03S,04/29S,05/27S,05/23S,05/19S,05/15S,05/10S
USC00248211,59873,Thompson Falls,11/01S,11/04S,11/10S,11/15S,11/23S,10/14S,10/18S,10/22S,10/27S,11/01S,10/01S,10/03S,10/06S,10/10S,10/16S,03/25S,03/21S,03/16S,03/10S,03/04S,04/19S,04/16S,04/12S,04/06S,03/31S,05/07S,05/04S,05/01S,04/29S,04/24S
USC00248324,59644,Townsend,10/07S,10/10S,10/14S,10/17S,10/21S,09/28S,10/01S,10/03S,10/06S,10/11S,09/17S,09/20S,09/23S,09/26S,09/30S,04/27S,04/24S,04/20S,04/17S,04/11S,05/08S,05/06S,05/03S,04/30S,04/25S,05/22S,05/19S,05/16S,05/13S,05/08S
USC00248363,59752,Three Forks,10/11R,10/14R,10/17R,10/20R,10/25R,09/30R,10/02R,10/05R,10/08R,10/13R,09/20R,09/22R,09/25R,09/28R,10/02R,04/21R,04/18R,04/15R,04/11R,04/05R,05/03R,05/01R,04/28R,04/25R,04/20R,05/17R,05/14R,05/11R,05/08R,05/04R
USC00248380,59874,Trout Creek,10/19R,10/24R,10/29R,11/03R,11/12R,10/02R,10/05R,10/08R,10/14R,10/21R,09/17R,09/21R,09/24R,09/28R,10/03R,04/18R,04/14R,04/08R,04/03R,03/27R,05/09R,05/05R,05/01R,04/28R,04/23R,05/28R,05/25R,05/21R,05/17R,05/12R
USC00248390,59935,Troy,10/19S,10/24S,10/30S,11/04S,11/13S,10/04S,10/08S,10/12S,10/18S,10/24S,09/24S,09/27S,09/30S,10/02S,10/07S,04/14S,04/10S,04/06S,04/01S,03/27S,05/01S,04/29S,04/26S,04/22S,04/17S,05/18S,05/14S,05/10S,05/06S,05/01S
USC00248395,59935,Troy,10/20R,10/23R,10/28R,11/01R,11/10R,10/05R,10/08R,10/12R,10/17R,10/23R,09/24R,09/28R,10/01R,10/03R,10/08R,04/14R,04/10R,04/06R,04/02R,03/28R,05/03R,04/30R,04/28R,04/25R,04/20R,05/21R,05/17R,05/14R,05/10R,05/05R
USC00248415,59542,Turner,10/07R,10/10R,10/13R,10/17R,10/22R,09/30R,10/02R,10/04R,10/07R,10/12R,09/21R,09/23R,09/26R,09/29R,10/03R,04/28R,04/25R,04/21R,04/17R,04/12R,05/08R,05/05R,05/03R,04/30R,04/25R,05/19R,05/16R,05/13R,05/10R,05/06R
USC00248430,59749,Sheridan,09/25S,09/28S,10/01S,10/03S,10/08S,09/14S,09/16S,09/19S,09/22S,09/27S,-4444S,-4444S,-4444S,-4444S,-4444S,05/09S,05/06S,05/04S,05/01S,04/26S,05/23S,05/19S,05/16S,05/13S,05/08S,-4444S,-4444S,-4444S,-4444S,-4444S
USC00248498,59471,Roy,10/03R,10/05R,10/08R,10/12R,10/17R,09/26R,09/28R,10/01R,10/03R,10/07R,09/18R,09/20R,09/22R,09/25R,09/28R,04/26R,04/23R,04/20R,04/15R,04/10R,05/07R,05/04R,05/02R,04/29R,04/24R,05/19R,05/16R,05/14R,05/10R,05/06R
USC00248501,59486,Valier,10/11S,10/14S,10/18S,10/21S,10/26S,10/02S,10/04S,10/07S,10/11S,10/15S,09/23S,09/25S,09/28S,10/01S,10/05S,04/26S,04/22S,04/19S,04/15S,04/10S,05/06S,05/04S,05/01S,04/28S,04/23S,05/18S,05/15S,05/12S,05/09S,05/04S
USC00248569,59274,Vida,10/09R,10/12R,10/15R,10/19R,10/24R,09/29R,10/02R,10/05R,10/08R,10/13R,09/21R,09/23R,09/26R,09/29R,10/03R,04/23R,04/20R,04/17R,04/14R,04/08R,05/04R,05/02R,04/29R,04/26R,04/21R,05/15R,05/13R,05/10R,05/07R,05/03R
USC00248597,59755,Virginia City,10/04C,10/07C,10/10C,10/15C,10/19C,09/23C,09/26C,09/29C,10/02C,10/07C,09/13C,09/16C,09/19C,09/22C,09/26C,05/06C,05/04C,05/01C,04/28C,04/22C,05/21C,05/18C,05/15C,05/11C,05/06C,06/09C,06/05C,06/02C,05/29C,05/23C
USC00248777,58845,Grenora,10/04R,10/07R,10/10R,10/13R,10/17R,09/25R,09/27R,09/30R,10/03R,10/07R,09/17R,09/19R,09/22R,09/24R,09/28R,04/29R,04/26R,04/22R,04/18R,04/13R,05/07R,05/05R,05/02R,04/30R,04/25R,05/17R,05/15R,05/12R,05/09R,05/05R
USC00248783,59828,Corvallis,10/10R,10/13R,10/17R,10/20R,10/25R,09/29R,10/02R,10/04R,10/08R,10/13R,09/19R,09/22R,09/25R,09/27R,10/01R,04/27R,04/23R,04/19R,04/15R,04/08R,05/09R,05/07R,05/03R,04/30R,04/26R,05/25R,05/22R,05/19R,05/15R,05/10R
USC00248809,59901,Kalispell,10/15S,10/19S,10/23S,10/28S,11/01S,10/01S,10/03S,10/05S,10/09S,10/15S,09/16S,09/19S,09/22S,09/26S,10/01S,04/20S,04/17S,04/13S,04/09S,04/04S,05/06S,05/04S,05/01S,04/28S,04/23S,05/25S,05/21S,05/18S,05/14S,05/09S
USC00248902,59937,Whitefish,10/16R,10/19R,10/22R,10/26R,10/31R,10/02R,10/05R,10/07R,10/11R,10/16R,09/21R,09/23R,09/26R,09/29R,10/03R,04/20R,04/17R,04/14R,04/09R,04/03R,05/04R,05/02R,04/30R,04/27R,04/22R,05/22R,05/19R,05/16R,05/12R,05/08R
USC00248930,59645,White Sulphur,10/02R,10/04R,10/07R,10/11R,10/16R,09/22R,09/24R,09/27R,10/01R,10/04R,-4444R,-4444R,-4444R,-4444R,-4444R,05/05R,05/02R,04/30R,04/26R,04/20R,05/19R,05/17R,05/13R,05/09R,05/04R,-4444R,-4444R,-4444R,-4444R,-4444R
USC00248957,59353,Wibaux,10/03S,10/06S,10/09S,10/13S,10/18S,09/25S,09/27S,09/30S,10/03S,10/07S,09/16S,09/18S,09/21S,09/24S,09/28S,05/01S,04/29S,04/26S,04/23S,04/17S,05/12S,05/09S,05/06S,05/03S,04/29S,05/24S,05/21S,05/18S,05/15S,05/10S
USC00249023,59086,Wilsall,10/01S,10/03S,10/06S,10/10S,10/16S,09/21S,09/23S,09/26S,09/29S,10/03S,-4444S,-4444S,-4444S,-4444S,-4444S,05/09S,05/07S,05/04S,05/01S,04/27S,05/24S,05/21S,05/18S,05/14S,05/10S,-4444S,-4444S,-4444S,-4444S,-4444S
USC00249033,59451,Hilger,10/05S,10/08S,10/11S,10/14S,10/19S,09/27S,09/29S,10/01S,10/04S,10/08S,09/18S,09/20S,09/23S,09/25S,09/29S,04/25S,04/22S,04/19S,04/15S,04/10S,05/05S,05/02S,04/30S,04/27S,04/23S,05/18S,05/15S,05/12S,05/09S,05/05S
USC00249067,59761,Wisdom,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S,-4444S
USC00249103,59201,Wolf Point,10/11R,10/14R,10/18R,10/21R,10/26R,10/01R,10/04R,10/07R,10/11R,10/16R,09/24R,09/26R,09/29R,10/01R,10/05R,04/21R,04/18R,04/15R,04/11R,04/06R,05/01R,04/29R,04/26R,04/22R,04/17R,05/11R,05/08R,05/05R,05/02R,04/28R
USC00249240,59050,Lodge Grass,10/20S,10/24S,10/28S,11/01S,11/08S,10/08S,10/12S,10/16S,10/20S,10/27S,09/30S,10/02S,10/05S,10/08S,10/14S,04/13S,04/09S,04/06S,04/03S,03/29S,04/27S,04/23S,04/20S,04/15S,04/09S,05/10S,05/07S,05/04S,05/01S,04/26S
USC00250030,69346,Harrison,09/27S,09/30S,10/03S,10/06S,10/10S,09/20S,09/22S,09/25S,09/28S,10/02S,09/12S,09/14S,09/17S,09/20S,09/24S,05/09S,05/06S,05/04S,05/01S,04/27S,05/20S,05/17S,05/14S,05/10S,05/05S,06/04S,06/01S,05/28S,05/23S,05/17S
USC00250050,69210,Ainsworth,10/25S,10/27S,10/30S,11/02S,11/08S,10/17S,10/20S,10/22S,10/25S,10/29S,10/07S,10/10S,10/13S,10/16S,10/20S,04/11S,04/08S,04/05S,04/02S,03/29S,04/22S,04/19S,04/15S,04/12S,04/08S,05/01S,04/29S,04/26S,04/23S,04/18S
USC00250070,68620,Albion,10/22R,10/25R,10/28R,10/31R,11/05R,10/12R,10/15R,10/18R,10/21R,10/25R,10/02R,10/05R,10/07R,10/11R,10/15R,04/13R,04/10R,04/08R,04/05R,04/01R,04/22R,04/19R,04/17R,04/14R,04/10R,04/30R,04/28R,04/26R,04/23R,04/19R
USC00250130,69301,Alliance,10/16R,10/18R,10/21R,10/24R,10/27R,10/07R,10/09R,10/12R,10/15R,10/18R,09/28R,10/01R,10/03R,10/06R,10/09R,04/23R,04/20R,04/17R,04/14R,04/09R,05/02R,04/30R,04/28R,04/24R,04/19R,05/10R,05/08R,05/06R,05/03R,04/30R
USC00250245,68813,Anselmo,10/14C,10/17C,10/20C,10/23C,10/27C,10/04C,10/07C,10/10C,10/13C,10/18C,09/27C,09/29C,10/02C,10/04C,10/08C,04/22C,04/20C,04/16C,04/13C,04/08C,04/30C,04/28C,04/26C,04/22C,04/17C,05/08C,05/06C,05/03C,04/30C,04/27C
USC00250355,69120,Arnold,10/14R,10/17R,10/20R,10/23R,10/27R,10/05R,10/08R,10/11R,10/14R,10/18R,09/26R,09/29R,10/01R,10/04R,10/08R,04/21R,04/18R,04/16R,04/13R,04/09R,04/30R,04/27R,04/25R,04/22R,04/18R,05/07R,05/04R,05/02R,04/30R,04/26R
USC00250365,69121,Arthur,10/18S,10/20S,10/23S,10/25S,10/29S,10/09S,10/12S,10/15S,10/18S,10/21S,10/01S,10/04S,10/06S,10/09S,10/13S,04/19S,04/16S,04/13S,04/10S,04/05S,04/29S,04/26S,04/23S,04/19S,04/15S,05/06S,05/04S,05/02S,04/29S,04/25S
USC00250375,68003,Ashland,11/01S,11/03S,11/06S,11/10S,11/15S,10/22S,10/24S,10/27S,10/31S,11/04S,10/10S,10/13S,10/17S,10/20S,10/25S,04/05S,04/03S,03/31S,03/28S,03/22S,04/14S,04/11S,04/08S,04/05S,04/01S,04/24S,04/21S,04/18S,04/15S,04/10S
USC00250420,68713,Atkinson,10/17S,10/20S,10/22S,10/25S,10/30S,10/08S,10/11S,10/13S,10/17S,10/20S,09/29S,10/02S,10/04S,10/07S,10/12S,04/15S,04/12S,04/09S,04/06S,04/02S,04/24S,04/22S,04/19S,04/16S,04/11S,05/02S,04/30S,04/28S,04/25S,04/21S
USC00250435,68305,Auburn,10/31C,11/02C,11/05C,11/09C,11/14C,10/19C,10/22C,10/25C,10/28C,11/02C,10/08C,10/11C,10/14C,10/18C,10/22C,04/04C,04/01C,03/29C,03/25C,03/19C,04/14C,04/11C,04/08C,04/04C,03/31C,04/23C,04/20C,04/17C,04/14C,04/10C
USC00250445,68818,Aurora,11/01S,11/03S,11/06S,11/09S,11/15S,10/22S,10/25S,10/27S,10/31S,11/04S,10/12S,10/15S,10/18S,10/21S,10/25S,04/03S,03/31S,03/28S,03/24S,03/18S,04/13S,04/10S,04/07S,04/03S,03/31S,04/23S,04/20S,04/17S,04/14S,04/09S
USC00250622,68310,Beatrice,11/01R,11/03R,11/06R,11/09R,11/15R,10/21R,10/24R,10/27R,10/31R,11/04R,10/11R,10/14R,10/17R,10/20R,10/24R,04/05R,04/03R,03/31R,03/28R,03/21R,04/14R,04/12R,04/09R,04/05R,04/01R,04/24R,04/21R,04/18R,04/15R,04/10R
USC00250640,68926,Beaver City,10/19C,10/22C,10/25C,10/28C,11/01C,10/10C,10/13C,10/16C,10/19C,10/23C,10/02C,10/04C,10/07C,10/10C,10/15C,04/15C,04/13C,04/10C,04/07C,04/03C,04/25C,04/22C,04/19C,04/16C,04/13C,05/02C,04/30C,04/28C,04/25C,04/21C
USC00250760,69021,Benkelman,10/25S,10/27S,10/30S,11/01S,11/07S,10/17S,10/19S,10/22S,10/24S,10/27S,10/07S,10/10S,10/13S,10/15S,10/19S,04/13S,04/10S,04/07S,04/04S,03/31S,04/23S,04/20S,04/17S,04/14S,04/10S,05/02S,04/30S,04/27S,04/24S,04/20S
USC00250865,69122,Big Springs,10/21S,10/23S,10/25S,10/28S,11/02S,10/12S,10/14S,10/17S,10/20S,10/24S,10/03S,10/06S,10/08S,10/11S,10/15S,04/14S,04/10S,04/07S,04/04S,03/31S,04/25S,04/22S,04/19S,04/15S,04/11S,05/04S,05/02S,04/30S,04/26S,04/22S
USC00250930,68008,Blair,11/01R,11/04R,11/07R,11/11R,11/16R,10/23R,10/26R,10/29R,11/01R,11/06R,10/12R,10/15R,10/18R,10/22R,10/26R,04/05R,04/03R,03/31R,03/27R,03/21R,04/14R,04/11R,04/08R,04/05R,04/01R,04/24R,04/21R,04/18R,04/15R,04/10R
USC00251130,68821,Brewster,10/15R,10/18R,10/21R,10/24R,10/28R,10/05R,10/08R,10/12R,10/15R,10/20R,09/26R,09/29R,10/02R,10/05R,10/09R,04/20R,04/17R,04/14R,04/10R,04/05R,04/29R,04/27R,04/24R,04/20R,04/15R,05/07R,05/05R,05/02R,04/30R,04/26R
USC00251145,69336,Bridgeport,10/18R,10/21R,10/23R,10/27R,10/31R,10/09R,10/12R,10/14R,10/17R,10/21R,10/01R,10/03R,10/06R,10/09R,10/12R,04/20R,04/16R,04/13R,04/10R,04/05R,04/30R,04/27R,04/24R,04/20R,04/15R,05/07R,05/05R,05/02R,04/30R,04/26R
USC00251200,68822,Broken Bow,10/17S,10/20S,10/22S,10/26S,10/30S,10/07S,10/10S,10/13S,10/16S,10/21S,09/29S,10/01S,10/03S,10/07S,10/11S,04/20S,04/18S,04/15S,04/11S,04/06S,04/30S,04/27S,04/24S,04/21S,04/16S,05/07S,05/05S,05/02S,04/30S,04/26S
USC00251345,68823,Burwell,10/18R,10/20R,10/23R,10/26R,10/29R,10/08R,10/11R,10/14R,10/17R,10/20R,09/30R,10/02R,10/04R,10/07R,10/11R,04/17R,04/15R,04/12R,04/09R,04/05R,04/26R,04/23R,04/21R,04/18R,04/14R,05/03R,05/01R,04/29R,04/27R,04/23R
USC00251365,68722,Butte,10/20S,10/23S,10/25S,10/29S,11/03S,10/10S,10/13S,10/16S,10/19S,10/23S,09/30S,10/03S,10/06S,10/09S,10/14S,04/17S,04/14S,04/11S,04/08S,04/04S,04/26S,04/24S,04/21S,04/18S,04/13S,05/04S,05/02S,04/30S,04/27S,04/23S
USC00251415,69022,Cambridge,10/20R,10/22R,10/25R,10/28R,11/01R,10/11R,10/14R,10/17R,10/20R,10/23R,10/03R,10/05R,10/08R,10/11R,10/15R,04/13R,04/10R,04/07R,04/03R,03/31R,04/23R,04/21R,04/18R,04/14R,04/10R,05/03R,05/01R,04/29R,04/25R,04/21R
USC00251450,68850,Lexington,10/27S,10/30S,11/01S,11/05S,11/10S,10/19S,10/21S,10/24S,10/27S,10/31S,10/08S,10/11S,10/14S,10/18S,10/22S,04/09S,04/06S,04/03S,03/31S,03/24S,04/18S,04/15S,04/12S,04/09S,04/04S,04/27S,04/24S,04/22S,04/19S,04/15S
USC00251560,68826,Central City,11/01S,11/03S,11/06S,11/10S,11/15S,10/22S,10/24S,10/27S,10/30S,11/04S,10/12S,10/15S,10/18S,10/21S,10/25S,04/03S,04/01S,03/29S,03/25S,03/19S,04/13S,04/10S,04/07S,04/04S,03/31S,04/22S,04/19S,04/16S,04/13S,04/09S
USC00251590,68725,Chambers,10/24R,10/27R,10/30R,11/02R,11/08R,10/16R,10/18R,10/21R,10/24R,10/28R,10/05R,10/08R,10/11R,10/14R,10/19R,04/08R,04/05R,04/03R,03/31R,03/26R,04/18R,04/15R,04/12R,04/08R,04/04R,04/28R,04/25R,04/22R,04/19R,04/14R
USC00251660,68629,Clarkson,10/23R,10/26R,10/29R,11/01R,11/06R,10/14R,10/17R,10/20R,10/23R,10/27R,10/04R,10/07R,10/10R,10/13R,10/18R,04/10R,04/07R,04/04R,04/01R,03/28R,04/18R,04/16R,04/13R,04/10R,04/06R,04/28R,04/26R,04/23R,04/19R,04/16R
USC00251684,68975,Saronville,10/30S,11/01S,11/05S,11/08S,11/14S,10/21S,10/23S,10/26S,10/29S,11/02S,10/10S,10/14S,10/17S,10/20S,10/24S,04/06S,04/03S,04/01S,03/28S,03/22S,04/16S,04/13S,04/10S,04/06S,04/02S,04/25S,04/23S,04/20S,04/16S,04/12S
USC00251825,68601,Columbus,10/31C,11/02C,11/05C,11/09C,11/15C,10/21C,10/23C,10/26C,10/29C,11/03C,10/11C,10/14C,10/17C,10/20C,10/24C,04/03C,04/01C,03/29C,03/25C,03/19C,04/12C,04/09C,04/06C,04/03C,03/31C,04/22C,04/19C,04/16C,04/13C,04/09C
USC00251835,68828,Comstock,10/18R,10/21R,10/23R,10/27R,10/31R,10/07R,10/10R,10/13R,10/17R,10/21R,09/29R,10/01R,10/03R,10/07R,10/11R,04/18R,04/15R,04/12R,04/09R,04/04R,04/27R,04/24R,04/22R,04/18R,04/14R,05/05R,05/03R,05/01R,04/28R,04/24R
USC00251973,69339,Crawford,10/16R,10/19R,10/22R,10/25R,10/28R,10/07R,10/10R,10/13R,10/16R,10/20R,09/28R,10/01R,10/03R,10/06R,10/10R,04/22R,04/19R,04/16R,04/12R,04/08R,05/02R,04/30R,04/27R,04/23R,04/19R,05/11R,05/09R,05/06R,05/04R,04/30R
USC00251990,68729,Creighton,10/22S,10/24S,10/27S,10/30S,11/04S,10/12S,10/14S,10/17S,10/21S,10/25S,10/02S,10/05S,10/07S,10/11S,10/15S,04/13S,04/10S,04/07S,04/04S,03/31S,04/21S,04/18S,04/16S,04/12S,04/08S,04/30S,04/27S,04/25S,04/21S,04/17S
USC00252000,69154,Oshkosh,10/15R,10/18R,10/20R,10/24R,10/27R,10/05R,10/09R,10/11R,10/14R,10/18R,09/28R,09/30R,10/03R,10/06R,10/10R,04/22R,04/19R,04/15R,04/12R,04/07R,05/02R,04/30R,04/27R,04/23R,04/18R,05/11R,05/08R,05/06R,05/03R,04/30R
USC00252020,68333,Crete,10/31S,11/02S,11/05S,11/09S,11/14S,10/21S,10/23S,10/26S,10/30S,11/03S,10/11S,10/14S,10/17S,10/20S,10/24S,04/05S,04/02S,03/31S,03/27S,03/22S,04/14S,04/11S,04/08S,04/05S,04/01S,04/22S,04/20S,04/17S,04/14S,04/09S
USC00252037,68730,Crofton,10/25R,10/28R,10/31R,11/03R,11/08R,10/16R,10/18R,10/22R,10/25R,10/28R,10/06R,10/09R,10/12R,10/15R,10/20R,04/09R,04/07R,04/04R,04/01R,03/28R,04/18R,04/16R,04/13R,04/09R,04/05R,04/28R,04/25R,04/23R,04/20R,04/15R
